poco,fase,tipo_poco,lda,diametro_fase,metragem,nfases
DLI8J4,3,DIRECIONAL,1692.0,16.0,393.0,4
DLI8J4,4,DIRECIONAL,1692.0,14.75,807.0,4
QCPE7P,1,VERTICAL,1237.0,8.5,262.0,1
L7U7I5,1,VERTICAL,1079.0,12.25,302.0,1
1H4736,1,VERTICAL,1467.0,8.5,262.0,1
0GTNH8,1,DIRECIONAL,1093.0,36.0,60.0,3
0GTNH8,2,DIRECIONAL,1093.0,17.5,904.0,3
0GTNH8,3,DIRECIONAL,1093.0,12.25,1134.0,3
WDGUNL,1,DIRECIONAL,1698.0,36.0,61.0,3
WDGUNL,2,DIRECIONAL,1698.0,17.5,676.0,3
WDGUNL,3,DIRECIONAL,1698.0,12.25,750.0,3
98L1X0,1,DIRECIONAL,922.0,17.5,862.0,2
98L1X0,2,DIRECIONAL,922.0,12.25,1341.0,2
S484QD,1,DIRECIONAL,1889.0,36.0,60.0,3
S484QD,2,DIRECIONAL,1889.0,17.5,647.0,3
S484QD,3,DIRECIONAL,1889.0,12.25,696.0,3
30B4A1,3,DIRECIONAL,1889.0,12.25,1497.0,1
4JDM0F,1,DIRECIONAL,1204.0,42.0,61.0,5
4JDM0F,2,DIRECIONAL,1204.0,28.0,729.0,5
4JDM0F,3,DIRECIONAL,1204.0,16.0,1590.0,5
4JDM0F,4,DIRECIONAL,1204.0,12.25,1056.0,5
4JDM0F,5,DIRECIONAL,1204.0,8.5,403.0,5
YEP0YU,1,DIRECIONAL,1066.0,36.0,62.0,3
YEP0YU,2,DIRECIONAL,1066.0,17.5,767.0,3
YEP0YU,3,DIRECIONAL,1066.0,12.25,1398.0,3
1E0WQV,3,DIRECIONAL,1066.0,12.25,1375.0,1
13E30P,1,DIRECIONAL,1262.0,30.0,41.0,3
13E30P,2,DIRECIONAL,1262.0,17.5,970.0,3
13E30P,3,DIRECIONAL,1262.0,12.25,1271.0,3
8QI01J,3,DIRECIONAL,1262.0,12.25,1167.0,2
8QI01J,4,DIRECIONAL,1262.0,8.5,457.0,2
Q3SJBF,1,DIRECIONAL,1009.0,17.5,758.0,2
Q3SJBF,2,DIRECIONAL,1009.0,12.25,1334.0,2
EMWK32,1,DIRECIONAL,1172.0,26.0,234.0,2
EMWK32,2,DIRECIONAL,1172.0,16.0,539.0,2
GT0F8Q,1,DIRECIONAL,1380.0,26.0,698.0,2
GT0F8Q,2,DIRECIONAL,1380.0,12.25,1174.0,2
Y2T913,1,DIRECIONAL,988.0,17.5,770.0,2
Y2T913,2,DIRECIONAL,988.0,12.25,1318.0,2
38TUFQ,1,VERTICAL,1255.0,17.5,733.0,4
38TUFQ,2,VERTICAL,1255.0,12.25,907.0,4
38TUFQ,3,VERTICAL,1255.0,8.5,0.0,4
38TUFQ,4,VERTICAL,1255.0,12.25,177.0,4
HYAS80,1,DIRECIONAL,1173.0,26.0,231.0,3
HYAS80,2,DIRECIONAL,1173.0,16.0,540.0,3
HYAS80,3,DIRECIONAL,1173.0,12.25,1249.0,3
828R79,1,DIRECIONAL,980.0,17.5,868.0,2
828R79,2,DIRECIONAL,980.0,12.25,1292.0,2
6F4MZH,1,DIRECIONAL,934.0,17.5,846.0,2
6F4MZH,2,DIRECIONAL,934.0,12.25,1158.0,2
V87SN7,1,DIRECIONAL,1270.0,17.5,826.0,2
V87SN7,2,DIRECIONAL,1270.0,12.25,1050.0,2
8T7K3I,1,VERTICAL,990.0,26.0,255.0,3
8T7K3I,2,VERTICAL,990.0,16.0,739.0,3
8T7K3I,3,VERTICAL,990.0,12.25,1264.0,3
1TK122,1,VERTICAL,1749.0,17.5,822.0,1
323QAZ,1,VERTICAL,1745.0,17.5,23.0,1
A38YM5,1,VERTICAL,1748.0,17.5,590.0,4
A38YM5,2,VERTICAL,1748.0,12.25,549.0,4
A38YM5,3,VERTICAL,1748.0,8.46875,17.0,4
A38YM5,4,VERTICAL,1748.0,12.25,291.0,4
8M1O9M,1,DIRECIONAL,1142.0,17.5,834.0,2
8M1O9M,2,DIRECIONAL,1142.0,12.25,1417.0,2
19M43L,1,DIRECIONAL,881.0,17.5,815.0,4
19M43L,2,DIRECIONAL,881.0,8.5,1045.0,4
19M43L,3,DIRECIONAL,881.0,8.46875,25.0,4
19M43L,4,DIRECIONAL,881.0,8.5,110.0,4
NP27GX,1,VERTICAL,1100.0,26.0,241.0,5
NP27GX,2,VERTICAL,1100.0,16.0,668.0,5
NP27GX,3,VERTICAL,1100.0,12.25,661.0,5
NP27GX,4,VERTICAL,1100.0,8.46875,9.0,5
NP27GX,5,VERTICAL,1100.0,12.25,1025.0,5
879KI8,1,DIRECIONAL,937.0,17.5,984.0,2
879KI8,2,DIRECIONAL,937.0,12.25,1187.0,2
Y9B1E2,1,VERTICAL,1289.0,17.5,907.0,2
Y9B1E2,2,VERTICAL,1289.0,8.5,1125.0,2
4HWI1K,1,DIRECIONAL,1075.0,17.5,855.0,2
4HWI1K,2,DIRECIONAL,1075.0,12.25,1044.0,2
41S72N,1,DIRECIONAL,1138.0,17.5,908.0,2
41S72N,2,DIRECIONAL,1138.0,12.25,1058.0,2
DD40CT,1,DIRECIONAL,1111.0,30.0,35.0,3
DD40CT,2,DIRECIONAL,1111.0,17.5,912.0,3
DD40CT,3,DIRECIONAL,1111.0,12.25,1345.0,3
XLOCSP,1,DIRECIONAL,1056.0,8.5,281.0,4
XLOCSP,2,DIRECIONAL,1056.0,26.0,208.0,4
XLOCSP,3,DIRECIONAL,1056.0,16.0,824.0,4
XLOCSP,4,DIRECIONAL,1056.0,12.25,1080.0,4
UW3QCG,1,VERTICAL,1336.0,17.5,868.0,4
UW3QCG,2,VERTICAL,1336.0,8.5,632.0,4
UW3QCG,3,VERTICAL,1336.0,8.46875,12.0,4
UW3QCG,4,VERTICAL,1336.0,8.5,371.0,4
89A4O4,1,DIRECIONAL,1255.0,17.5,934.0,2
89A4O4,2,DIRECIONAL,1255.0,12.25,1319.0,2
W8J1Y0,1,VERTICAL,1163.0,26.0,193.0,3
W8J1Y0,2,VERTICAL,1163.0,16.0,550.0,3
W8J1Y0,3,VERTICAL,1163.0,12.25,955.0,3
VV4SE8,1,DIRECIONAL,1330.0,17.5,899.0,2
VV4SE8,2,DIRECIONAL,1330.0,8.5,1081.0,2
705421,1,DIRECIONAL,1222.0,26.0,62.0,3
705421,2,DIRECIONAL,1222.0,14.75,1159.0,3
705421,3,DIRECIONAL,1222.0,8.5,680.0,3
B3F548,1,DIRECIONAL,1316.0,17.5,764.0,2
B3F548,2,DIRECIONAL,1316.0,12.25,1292.0,2
28IE3W,1,DIRECIONAL,1336.0,8.5,1173.0,1
MK5Z4X,1,DIRECIONAL,1044.0,30.0,36.0,3
MK5Z4X,2,DIRECIONAL,1044.0,17.5,848.0,3
MK5Z4X,3,DIRECIONAL,1044.0,12.25,1709.0,3
RERF0E,1,DIRECIONAL,986.0,17.5,992.0,3
RERF0E,2,DIRECIONAL,986.0,12.25,1629.0,3
RERF0E,3,DIRECIONAL,986.0,8.5,0.0,3
03734W,1,VERTICAL,1816.0,26.0,65.0,3
03734W,2,VERTICAL,1816.0,17.5,889.0,3
03734W,3,VERTICAL,1816.0,12.25,619.0,3
K2O701,1,DIRECIONAL,1336.0,8.5,1607.0,1
18F319,1,VERTICAL,1264.0,16.0,927.0,3
18F319,2,VERTICAL,1264.0,12.25,10.0,3
18F319,3,VERTICAL,1264.0,8.5,870.0,3
5CX45L,1,VERTICAL,1358.0,16.0,1031.0,3
5CX45L,2,VERTICAL,1358.0,12.25,18.0,3
5CX45L,3,VERTICAL,1358.0,8.5,789.0,3
N71BDV,1,VERTICAL,1181.0,16.0,1006.0,4
N71BDV,2,VERTICAL,1181.0,12.25,6.0,4
N71BDV,3,VERTICAL,1181.0,8.5,900.0,4
N71BDV,4,VERTICAL,1181.0,12.25,0.0,4
E31443,1,VERTICAL,1181.0,12.25,888.0,1
G9RTM1,1,VERTICAL,1090.0,16.0,1007.0,3
G9RTM1,2,VERTICAL,1090.0,12.25,12.0,3
G9RTM1,3,VERTICAL,1090.0,8.5,762.0,3
88K292,1,VERTICAL,1239.0,17.5,951.0,2
88K292,2,VERTICAL,1239.0,12.25,933.0,2
CAI3FG,1,VERTICAL,1273.0,17.5,939.0,2
CAI3FG,2,VERTICAL,1273.0,12.25,908.0,2
93S8V4,1,VERTICAL,1266.0,30.0,34.0,3
93S8V4,2,VERTICAL,1266.0,17.5,743.0,3
93S8V4,3,VERTICAL,1266.0,12.25,996.0,3
787Q23,1,DIRECIONAL,1343.0,17.5,766.0,2
787Q23,2,DIRECIONAL,1343.0,12.25,1213.0,2
6NYLY5,1,DIRECIONAL,1130.0,30.0,34.0,3
6NYLY5,2,DIRECIONAL,1130.0,17.5,806.0,3
6NYLY5,3,DIRECIONAL,1130.0,12.25,1384.0,3
28066Y,1,DIRECIONAL,1326.0,17.5,935.0,2
28066Y,2,DIRECIONAL,1326.0,12.25,625.0,2
UYQ68Y,1,DIRECIONAL,1326.0,12.25,1298.0,1
Z22CK4,1,DIRECIONAL,1277.0,30.0,33.0,2
Z22CK4,2,DIRECIONAL,1277.0,17.5,931.0,2
127453,1,DIRECIONAL,1277.0,30.0,34.0,3
127453,2,DIRECIONAL,1277.0,17.5,923.0,3
127453,3,DIRECIONAL,1277.0,12.25,1425.0,3
T3BKR1,1,DIRECIONAL,1008.0,26.0,319.0,3
T3BKR1,2,DIRECIONAL,1008.0,16.0,659.0,3
T3BKR1,3,DIRECIONAL,1008.0,12.25,992.0,3
55OW49,1,DIRECIONAL,845.0,17.5,854.0,2
55OW49,2,DIRECIONAL,845.0,12.25,1363.0,2
4175A0,1,DIRECIONAL,890.0,26.0,243.0,3
4175A0,2,DIRECIONAL,890.0,16.0,577.0,3
4175A0,3,DIRECIONAL,890.0,12.25,1816.0,3
NAYP30,1,DIRECIONAL,835.0,26.0,265.0,3
NAYP30,2,DIRECIONAL,835.0,16.0,699.0,3
NAYP30,3,DIRECIONAL,835.0,12.25,1465.0,3
391391,1,DIRECIONAL,1020.0,26.0,244.0,3
391391,2,DIRECIONAL,1020.0,16.0,610.0,3
391391,3,DIRECIONAL,1020.0,12.25,1186.0,3
X3N2IR,1,DIRECIONAL,800.0,17.5,979.0,2
X3N2IR,2,DIRECIONAL,800.0,8.5,1092.0,2
2315BW,1,DIRECIONAL,982.0,26.0,264.0,3
2315BW,2,DIRECIONAL,982.0,16.0,791.0,3
2315BW,3,DIRECIONAL,982.0,12.25,1455.0,3
Y48221,1,DIRECIONAL,816.0,17.5,796.0,4
Y48221,2,DIRECIONAL,816.0,8.5,1458.0,4
Y48221,3,DIRECIONAL,816.0,12.25,0.0,4
Y48221,4,DIRECIONAL,816.0,8.5,97.0,4
Z50648,1,DIRECIONAL,841.0,8.5,1540.0,1
Y7E64D,1,DIRECIONAL,880.0,17.5,911.0,2
Y7E64D,2,DIRECIONAL,880.0,12.25,1444.0,2
CUM282,1,DIRECIONAL,1018.0,17.5,821.0,2
CUM282,2,DIRECIONAL,1018.0,12.25,1496.0,2
4615OO,1,DIRECIONAL,953.0,17.5,740.0,2
4615OO,2,DIRECIONAL,953.0,12.25,1320.0,2
EIO537,1,DIRECIONAL,864.0,17.5,867.0,2
EIO537,2,DIRECIONAL,864.0,12.25,1311.0,2
8X287T,1,DIRECIONAL,954.0,17.5,872.0,2
8X287T,2,DIRECIONAL,954.0,12.25,1946.0,2
V4SU1Y,1,DIRECIONAL,900.0,26.0,147.0,5
V4SU1Y,2,DIRECIONAL,900.0,16.0,165.0,5
V4SU1Y,3,DIRECIONAL,900.0,26.0,0.0,5
V4SU1Y,4,DIRECIONAL,900.0,16.0,680.0,5
V4SU1Y,5,DIRECIONAL,900.0,12.25,2082.0,5
8H9775,1,DIRECIONAL,888.0,26.0,311.0,3
8H9775,2,DIRECIONAL,888.0,16.0,468.0,3
8H9775,3,DIRECIONAL,888.0,12.25,1591.0,3
34E068,1,DIRECIONAL,867.0,17.5,830.0,2
34E068,2,DIRECIONAL,867.0,12.25,1358.0,2
53RF2C,1,DIRECIONAL,938.0,17.5,840.0,2
53RF2C,2,DIRECIONAL,938.0,12.25,1333.0,2
7W6B2B,1,DIRECIONAL,962.0,26.0,779.0,3
7W6B2B,2,DIRECIONAL,962.0,16.0,0.0,3
7W6B2B,3,DIRECIONAL,962.0,12.25,1554.0,3
L7VXDM,1,VERTICAL,690.0,26.0,350.0,3
L7VXDM,2,VERTICAL,690.0,16.0,915.0,3
L7VXDM,3,VERTICAL,690.0,12.25,925.0,3
7IE2A4,1,DIRECIONAL,922.0,26.0,268.0,3
7IE2A4,2,DIRECIONAL,922.0,16.0,501.0,3
7IE2A4,3,DIRECIONAL,922.0,12.25,1715.0,3
KGH28A,1,DIRECIONAL,1010.0,26.0,218.0,3
KGH28A,2,DIRECIONAL,1010.0,16.0,610.0,3
KGH28A,3,DIRECIONAL,1010.0,12.25,1222.0,3
57JPLD,1,DIRECIONAL,975.0,17.5,1017.0,2
57JPLD,2,DIRECIONAL,975.0,12.25,1518.0,2
47V34C,1,DIRECIONAL,891.0,17.5,799.0,2
47V34C,2,DIRECIONAL,891.0,12.25,1460.0,2
3357FX,1,DIRECIONAL,1026.0,17.5,732.0,2
3357FX,2,DIRECIONAL,1026.0,12.25,1160.0,2
IMY4T4,1,DIRECIONAL,704.0,26.0,441.0,4
IMY4T4,2,DIRECIONAL,704.0,12.25,645.0,4
IMY4T4,3,DIRECIONAL,704.0,16.0,645.0,4
IMY4T4,4,DIRECIONAL,704.0,12.25,1079.0,4
21KNZ2,1,DIRECIONAL,788.0,17.5,988.0,2
21KNZ2,2,DIRECIONAL,788.0,12.25,1246.0,2
P2UTB3,1,DIRECIONAL,871.0,17.5,904.0,2
P2UTB3,2,DIRECIONAL,871.0,12.25,1635.0,2
88QM78,1,DIRECIONAL,903.0,17.5,1079.0,2
88QM78,2,DIRECIONAL,903.0,12.25,1446.0,2
47309W,1,DIRECIONAL,977.0,17.5,919.0,2
47309W,2,DIRECIONAL,977.0,12.25,1589.0,2
W0UC7W,1,DIRECIONAL,735.0,17.5,1092.0,4
W0UC7W,2,DIRECIONAL,735.0,12.25,1244.0,4
W0UC7W,3,DIRECIONAL,735.0,8.5,72.0,4
W0UC7W,4,DIRECIONAL,735.0,12.25,81.0,4
3KACJ6,1,DIRECIONAL,715.0,26.0,267.0,3
3KACJ6,2,DIRECIONAL,715.0,16.0,839.0,3
3KACJ6,3,DIRECIONAL,715.0,12.25,1673.0,3
6FPRQX,1,DIRECIONAL,670.0,26.0,403.0,3
6FPRQX,2,DIRECIONAL,670.0,16.0,747.0,3
6FPRQX,3,DIRECIONAL,670.0,12.25,1167.0,3
JZ7X1K,1,DIRECIONAL,680.0,17.5,904.0,2
JZ7X1K,2,DIRECIONAL,680.0,12.25,1722.0,2
T69TKW,1,DIRECIONAL,748.0,36.0,35.0,4
T69TKW,2,DIRECIONAL,748.0,26.0,354.0,4
T69TKW,3,DIRECIONAL,748.0,16.0,845.0,4
T69TKW,4,DIRECIONAL,748.0,12.25,1195.0,4
8EH784,1,DIRECIONAL,939.0,30.0,35.0,3
8EH784,2,DIRECIONAL,939.0,17.5,915.0,3
8EH784,3,DIRECIONAL,939.0,12.25,1409.0,3
XN9Y63,1,DIRECIONAL,892.0,30.0,34.0,3
XN9Y63,2,DIRECIONAL,892.0,17.5,853.0,3
9T08BE,1,DIRECIONAL,787.0,12.25,1741.0,2
9T08BE,2,DIRECIONAL,787.0,8.5,0.0,2
NCA8S5,1,VERTICAL,853.0,30.0,33.0,8
NCA8S5,2,VERTICAL,853.0,26.0,255.0,8
NCA8S5,3,VERTICAL,853.0,16.0,796.0,8
NCA8S5,4,VERTICAL,853.0,14.0,661.0,8
NCA8S5,5,VERTICAL,853.0,8.5,12.0,8
NCA8S5,6,VERTICAL,853.0,14.0,59.0,8
NCA8S5,7,VERTICAL,853.0,14.0,0.0,8
NCA8S5,8,VERTICAL,853.0,9.5,193.0,8
56MY27,1,DIRECIONAL,947.0,17.5,739.0,2
56MY27,2,DIRECIONAL,947.0,12.25,1823.0,2
D4629O,1,DIRECIONAL,875.0,14.75,1255.0,5
D4629O,1,DIRECIONAL,875.0,36.0,28.0,5
D4629O,2,DIRECIONAL,875.0,26.0,378.3,5
D4629O,3,DIRECIONAL,875.0,16.0,451.0,5
D4629O,4,DIRECIONAL,875.0,14.75,483.0,5
0MQ50X,1,DIRECIONAL,949.0,30.0,34.0,3
0MQ50X,2,DIRECIONAL,949.0,17.5,825.0,3
0MQ50X,3,DIRECIONAL,949.0,8.5,1690.0,3
13JHIS,1,DIRECIONAL,742.0,30.0,53.0,4
13JHIS,2,DIRECIONAL,742.0,26.0,184.0,4
13JHIS,3,DIRECIONAL,742.0,16.0,853.0,4
13JHIS,4,DIRECIONAL,742.0,8.5,1383.0,4
8LY0W6,1,DIRECIONAL,717.0,36.0,61.5,4
8LY0W6,2,DIRECIONAL,717.0,26.0,205.5,4
8LY0W6,3,DIRECIONAL,717.0,16.0,901.0,4
8LY0W6,4,DIRECIONAL,717.0,8.5,1404.0,4
42L8I4,2,DIRECIONAL,837.0,26.0,219.0,4
42L8I4,3,DIRECIONAL,837.0,12.25,0.0,4
42L8I4,3,DIRECIONAL,837.0,16.0,845.0,4
42L8I4,4,DIRECIONAL,837.0,8.5,1286.0,4
AF80G3,2,DIRECIONAL,689.0,26.0,351.0,3
AF80G3,3,DIRECIONAL,689.0,16.0,879.0,3
AF80G3,4,DIRECIONAL,689.0,8.5,1132.0,3
926613,2,DIRECIONAL,736.0,26.0,292.0,3
926613,3,DIRECIONAL,736.0,16.0,776.0,3
926613,4,DIRECIONAL,736.0,8.5,1650.0,3
V1U09J,1,DIRECIONAL,604.0,36.0,61.0,4
V1U09J,2,DIRECIONAL,604.0,28.0,724.0,4
V1U09J,3,DIRECIONAL,604.0,22.0,422.0,4
V1U09J,4,DIRECIONAL,604.0,16.5,1616.0,4
4QW070,4,DIRECIONAL,604.0,16.5,1219.0,3
4QW070,5,DIRECIONAL,604.0,14.75,750.0,3
4QW070,6,DIRECIONAL,604.0,8.5,377.0,3
94J63R,1,VERTICAL,1017.0,26.0,332.0,3
94J63R,2,VERTICAL,1017.0,16.0,698.0,3
94J63R,3,VERTICAL,1017.0,12.25,814.0,3
34Q06X,1,DIRECIONAL,589.0,26.0,319.0,8
34Q06X,2,DIRECIONAL,589.0,16.0,956.0,8
34Q06X,3,DIRECIONAL,589.0,12.25,802.0,8
34Q06X,4,DIRECIONAL,589.0,8.5,4.0,8
34Q06X,5,DIRECIONAL,589.0,8.46875,9.0,8
34Q06X,6,DIRECIONAL,589.0,8.5,6.0,8
34Q06X,7,DIRECIONAL,589.0,8.46875,7.0,8
34Q06X,8,DIRECIONAL,589.0,12.25,0.0,8
E68971,1,DIRECIONAL,825.0,26.0,272.0,3
E68971,2,DIRECIONAL,825.0,16.0,704.0,3
E68971,3,DIRECIONAL,825.0,12.25,1198.0,3
LV84WQ,1,VERTICAL,1843.0,42.0,85.0,5
LV84WQ,2,VERTICAL,1843.0,28.0,1306.0,5
LV84WQ,3,VERTICAL,1843.0,22.0,593.0,5
LV84WQ,4,VERTICAL,1843.0,16.0,1365.0,5
LV84WQ,5,VERTICAL,1843.0,12.25,581.0,5
2X6567,1,VERTICAL,2062.0,42.0,89.0,3
2X6567,2,VERTICAL,2062.0,28.0,1191.0,3
2X6567,3,VERTICAL,2062.0,16.0,1968.0,3
77I335,3,VERTICAL,2062.0,16.0,462.0,2
77I335,4,VERTICAL,2062.0,12.25,422.0,2
8PT4B4,1,VERTICAL,1966.0,42.0,90.0,4
8PT4B4,2,VERTICAL,1966.0,28.0,1542.0,4
8PT4B4,3,VERTICAL,1966.0,16.0,1787.0,4
8PT4B4,4,VERTICAL,1966.0,12.25,431.0,4
LVJWJL,1,DIRECIONAL,488.0,36.0,50.0,4
LVJWJL,2,DIRECIONAL,488.0,17.5,1159.0,4
LVJWJL,4,DIRECIONAL,488.0,8.5,391.0,4
HZ509P,1,DIRECIONAL,472.0,36.0,62.0,4
HZ509P,2,DIRECIONAL,472.0,17.5,1204.0,4
HZ509P,4,DIRECIONAL,472.0,8.5,363.0,4
2V940M,1,DIRECIONAL,469.0,26.0,667.0,4
2V940M,2,DIRECIONAL,469.0,17.5,1346.0,4
2V940M,3,DIRECIONAL,469.0,12.25,2073.0,4
2V940M,4,DIRECIONAL,469.0,8.5,913.0,4
4WW4ZT,2,HORIZONTAL,469.0,5.5,0.0,2
27H08N,1,DIRECIONAL,477.0,36.0,62.0,5
27H08N,2,DIRECIONAL,477.0,26.0,608.0,5
27H08N,3,DIRECIONAL,477.0,17.5,1336.0,5
27H08N,4,DIRECIONAL,477.0,12.25,2108.0,5
27H08N,5,DIRECIONAL,477.0,8.5,356.0,5
0D2JDA,1,DIRECIONAL,484.0,26.0,62.0,1
SI9VSB,1,DIRECIONAL,483.0,36.0,63.0,5
SI9VSB,2,DIRECIONAL,483.0,26.0,620.0,5
SI9VSB,3,DIRECIONAL,483.0,17.5,1321.0,5
SI9VSB,5,DIRECIONAL,483.0,8.5,478.0,5
5C5WM3,1,DIRECIONAL,495.0,30.0,46.0,5
5C5WM3,2,DIRECIONAL,495.0,26.0,633.0,5
5C5WM3,3,DIRECIONAL,495.0,17.5,1017.0,5
5C5WM3,5,DIRECIONAL,495.0,8.5,581.0,5
858UM2,1,DIRECIONAL,1095.0,17.5,986.0,3
858UM2,2,DIRECIONAL,1095.0,12.25,0.0,3
858UM2,2,DIRECIONAL,1095.0,8.5,1528.0,3
R99J24,1,DIRECIONAL,1180.0,36.0,43.0,4
R99J24,2,DIRECIONAL,1180.0,26.0,541.0,4
R99J24,3,DIRECIONAL,1180.0,17.5,1336.0,4
R99J24,4,DIRECIONAL,1180.0,12.25,1471.0,4
502167,1,DIRECIONAL,980.0,17.5,783.0,2
502167,2,DIRECIONAL,980.0,12.25,1896.0,2
X2G7C2,1,DIRECIONAL,1158.0,36.0,61.0,4
X2G7C2,2,DIRECIONAL,1158.0,26.0,907.0,4
X2G7C2,3,DIRECIONAL,1158.0,26.0,0.0,4
X2G7C2,3,DIRECIONAL,1158.0,8.5,1692.0,4
850M66,1,DIRECIONAL,1181.0,26.0,423.0,1
95D8K1,1,DIRECIONAL,1184.0,26.0,664.0,1
92NV51,2,DIRECIONAL,1179.0,26.0,529.0,1
39529B,2,DIRECIONAL,1181.0,26.0,659.0,1
X8SKO9,2,DIRECIONAL,1183.0,26.0,647.0,1
I2TG4N,1,DIRECIONAL,1114.0,36.0,61.0,3
I2TG4N,2,DIRECIONAL,1114.0,26.0,935.0,3
I2TG4N,3,DIRECIONAL,1114.0,17.5,1920.0,3
5O2ASR,1,DIRECIONAL,1356.0,36.0,62.0,3
5O2ASR,2,DIRECIONAL,1356.0,17.5,773.0,3
5O2ASR,3,DIRECIONAL,1356.0,12.25,1637.0,3
JXNGB2,2,DIRECIONAL,1422.0,17.5,760.0,2
JXNGB2,3,DIRECIONAL,1422.0,12.25,1621.0,2
CITWY9,1,DIRECIONAL,1422.0,12.25,262.0,1
3FA843,2,DIRECIONAL,1333.0,17.5,791.0,2
3FA843,3,DIRECIONAL,1333.0,12.25,2073.0,2
MGJ9N4,3,DIRECIONAL,1181.0,17.5,1960.0,3
MGJ9N4,4,DIRECIONAL,1181.0,12.25,498.0,3
MGJ9N4,5,DIRECIONAL,1181.0,9.5,431.0,3
C4QW3V,3,DIRECIONAL,1333.0,12.25,866.0,1
1TE4D2,2,DIRECIONAL,1090.0,17.5,837.0,2
1TE4D2,3,DIRECIONAL,1090.0,12.25,2023.0,2
VYT271,1,DIRECIONAL,1339.0,36.0,62.6,1
080752,1,DIRECIONAL,1339.0,36.0,62.6,3
080752,2,DIRECIONAL,1339.0,17.5,784.0,3
080752,3,DIRECIONAL,1339.0,8.5,1559.0,3
4SKS1X,1,VERTICAL,200.0,36.0,53.0,5
4SKS1X,2,VERTICAL,200.0,26.0,722.0,5
4SKS1X,4,VERTICAL,200.0,12.25,510.0,5
4SKS1X,5,VERTICAL,200.0,8.5,490.0,5
8B23Z5,1,DIRECIONAL,253.0,26.0,66.0,3
8B23Z5,2,DIRECIONAL,253.0,17.5,1316.0,3
8B23Z5,3,DIRECIONAL,253.0,12.25,1450.0,3
9U42X1,1,DIRECIONAL,228.0,26.0,70.0,3
9U42X1,2,DIRECIONAL,228.0,17.5,1308.0,3
9U42X1,3,DIRECIONAL,228.0,12.25,1294.0,3
67XG38,1,DIRECIONAL,223.0,36.0,63.0,4
67XG38,2,DIRECIONAL,223.0,26.0,501.0,4
67XG38,3,DIRECIONAL,223.0,17.5,1202.0,4
67XG38,4,DIRECIONAL,223.0,12.25,1445.0,4
732486,1,DIRECIONAL,116.0,26.0,369.0,3
732486,2,DIRECIONAL,116.0,17.5,599.0,3
732486,3,DIRECIONAL,116.0,12.25,1156.0,3
6O81JR,1,DIRECIONAL,330.0,26.0,70.0,1
208B3Q,1,DIRECIONAL,328.0,26.0,372.0,4
208B3Q,2,DIRECIONAL,328.0,17.5,1185.0,4
208B3Q,3,DIRECIONAL,328.0,12.25,1072.0,4
208B3Q,4,DIRECIONAL,328.0,8.5,702.0,4
TS98LT,1,VERTICAL,1917.0,26.0,533.0,5
TS98LT,2,VERTICAL,1917.0,16.0,539.0,5
TS98LT,3,VERTICAL,1917.0,12.25,149.0,5
TS98LT,4,VERTICAL,1917.0,8.5,9.0,5
TS98LT,5,VERTICAL,1917.0,12.25,153.0,5
3VZW20,1,VERTICAL,2138.0,36.0,60.0,8
3VZW20,2,VERTICAL,2138.0,26.0,796.0,8
3VZW20,3,VERTICAL,2138.0,17.5,0.0,8
3VZW20,4,VERTICAL,2138.0,14.75,1649.0,8
3VZW20,5,VERTICAL,2138.0,8.5,27.0,8
3VZW20,6,VERTICAL,2138.0,14.75,0.0,8
3VZW20,7,VERTICAL,2138.0,17.5,0.0,8
3VZW20,8,VERTICAL,2138.0,14.75,77.0,8
GUSF7Z,1,VERTICAL,2216.0,36.0,62.0,5
GUSF7Z,2,VERTICAL,2216.0,26.0,624.0,5
GUSF7Z,3,VERTICAL,2216.0,17.5,1863.0,5
GUSF7Z,4,VERTICAL,2216.0,12.25,538.0,5
GUSF7Z,5,VERTICAL,2216.0,8.5,0.0,5
9LVE03,1,DIRECIONAL,2118.0,36.0,66.0,5
9LVE03,2,DIRECIONAL,2118.0,26.0,986.0,5
9LVE03,3,DIRECIONAL,2118.0,17.5,0.0,5
9LVE03,4,DIRECIONAL,2118.0,14.75,1850.0,5
9LVE03,5,DIRECIONAL,2118.0,8.5,457.0,5
EUL5RG,1,DIRECIONAL,2176.0,36.0,63.0,5
EUL5RG,2,DIRECIONAL,2176.0,26.0,741.0,5
EUL5RG,3,DIRECIONAL,2176.0,17.5,0.0,5
EUL5RG,5,DIRECIONAL,2176.0,8.5,470.0,5
56OD6D,1,VERTICAL,929.0,36.0,63.5,5
56OD6D,2,VERTICAL,929.0,26.0,588.5,5
56OD6D,3,VERTICAL,929.0,17.5,1154.5,5
56OD6D,4,VERTICAL,929.0,12.25,503.0,5
56OD6D,4,VERTICAL,929.0,8.5,0.0,5
06J734,1,VERTICAL,928.0,8.5,696.0,1
548A0S,1,VERTICAL,2015.0,36.0,84.5,8
548A0S,2,VERTICAL,2015.0,26.0,1195.0,8
548A0S,3,VERTICAL,2015.0,17.5,1992.0,8
548A0S,4,VERTICAL,2015.0,12.25,476.0,8
548A0S,5,VERTICAL,2015.0,12.25,0.0,8
548A0S,5,VERTICAL,2015.0,8.5,0.0,8
548A0S,5,VERTICAL,2015.0,9.0,0.0,8
548A0S,5,VERTICAL,2015.0,9.5,0.0,8
0T1YDM,1,VERTICAL,1958.0,36.0,85.0,4
