,Nome do Poço,Fase,Tipo Poço,LDA (Lâmina D'Água),Diâmetro Fase,Metragem,NFases
8214,XN0TU5,4,DIRECIONAL,2166.0,8 1/2   ,117.0,5
8215,XN0TU5,4,DIRECIONAL,2166.0,9 1/2   ,0.0,5
8216,1NG0DW,1,DIRECIONAL,2125.0,42      ,85.0,5
8217,1NG0DW,2,DIRECIONAL,2125.0,26      ,1110.0,5
8218,1NG0DW,3,DIRECIONAL,2125.0,14 3/4  ,1519.0,5
8219,1NG0DW,4,DIRECIONAL,2125.0,8 1/2   ,232.0,5
8220,1NG0DW,5,DIRECIONAL,2125.0,8 1/2   ,0.0,5
8221,857P6R,1,DIRECIONAL,2136.0,42      ,86.0,6
8222,857P6R,2,DIRECIONAL,2136.0,26      ,1108.0,6
8223,857P6R,3,DIRECIONAL,2136.0,17 1/2  ,1474.0,6
8224,857P6R,4,DIRECIONAL,2136.0,12 1/4  ,203.0,6
8225,857P6R,5,DIRECIONAL,2136.0,8 1/2   ,0.0,6
8226,857P6R,5,DIRECIONAL,2136.0,9 1/2   ,0.0,6
8227,D52IHT,1,DIRECIONAL,2156.0,36      ,85.0,5
8228,D52IHT,2,DIRECIONAL,2156.0,26      ,999.0,5
8229,D52IHT,3,DIRECIONAL,2156.0,14 3/4  ,2006.0,5
8230,D52IHT,3,DIRECIONAL,2156.0,8 1/2   ,5.0,5
8231,D52IHT,4,DIRECIONAL,2156.0,8 1/2   ,241.0,5
8232,3OF9O5,1,VERTICAL,2153.0,36      ,87.0,4
8233,3OF9O5,2,VERTICAL,2153.0,24      ,1120.0,4
8234,3OF9O5,3,VERTICAL,2153.0,14 3/4  ,1865.0,4
8235,3OF9O5,4,VERTICAL,2153.0,8 1/2   ,266.0,4
8236,CPBA4Q,1,DIRECIONAL,309.0,26      ,292.0,4
8237,CPBA4Q,2,DIRECIONAL,309.0,17 1/2  ,953.0,4
8238,CPBA4Q,3,DIRECIONAL,309.0,12 1/4  ,1449.0,4
8239,CPBA4Q,4,DIRECIONAL,309.0,8 1/2   ,464.0,4
8240,554B55,1,DIRECIONAL,311.0,26      ,293.0,4
8241,554B55,2,DIRECIONAL,311.0,17 1/2  ,726.0,4
8242,554B55,3,DIRECIONAL,311.0,12 1/4  ,1489.0,4
8243,554B55,4,DIRECIONAL,311.0,8 1/2   ,293.0,4
8244,3DS75X,1,DIRECIONAL,311.0,8 1/2   ,556.0,1
8245,2XNG3N,1,VERTICAL,692.0,17 1/2  ,1296.0,2
8246,2XNG3N,2,VERTICAL,692.0,12 1/4  ,1084.0,2
8247,BPWB9G,1,DIRECIONAL,692.0,12 1/4  ,1356.0,1
8248,3290R9,1,DIRECIONAL,717.0,17 1/2  ,757.0,2
8249,3290R9,2,DIRECIONAL,717.0,12 1/4  ,1485.0,2
8250,573OD5,1,DIRECIONAL,725.0,17 1/2  ,846.0,2
8251,573OD5,2,DIRECIONAL,725.0,12 1/4  ,1792.0,2
8252,004E6L,1,HORIZONTAL,1034.0,12 1/4  ,1983.0,1
8253,D9939W,1,HORIZONTAL,1034.0,8 1/2   ,1100.0,1
8254,A0KKBD,1,HORIZONTAL,1034.0,8 1/2   ,603.0,1
8255,SB8CY9,1,HORIZONTAL,1034.0,8 1/2   ,1058.0,1
8256,Y6401L,1,HORIZONTAL,1034.0,12 1/4  ,0.0,2
8257,Y6401L,2,HORIZONTAL,1034.0,8 1/2   ,725.0,2
8258,82E5I9,1,HORIZONTAL,1034.0,8 1/2   ,829.0,1
8259,8AUEKZ,1,HORIZONTAL,1044.0,12 1/4  ,1212.0,2
8260,8AUEKZ,2,HORIZONTAL,1044.0,8 1/2   ,633.0,2
8261,4EGO5G,1,DIRECIONAL,1278.0,30      ,35.0,4
8262,4EGO5G,2,DIRECIONAL,1278.0,17 1/2  ,781.0,4
8263,4EGO5G,3,DIRECIONAL,1278.0,12 1/4  ,600.0,4
8264,4EGO5G,4,DIRECIONAL,1278.0,8 1/2   ,238.0,4
8265,617087,1,DIRECIONAL,1278.0,8 1/2   ,181.0,1
8266,49VWDN,1,DIRECIONAL,1278.0,8 1/2   ,242.0,1
8267,2B3EH1,1,HORIZONTAL,1201.0,36      ,64.0,5
8268,2B3EH1,2,HORIZONTAL,1201.0,26      ,316.0,5
8269,2B3EH1,3,HORIZONTAL,1201.0,16      ,404.0,5
8270,2B3EH1,4,HORIZONTAL,1201.0,12 1/4  ,1609.0,5
8271,2B3EH1,5,HORIZONTAL,1201.0,8 1/2   ,681.0,5
8272,27P8AV,1,HORIZONTAL,1094.0,12 1/4  ,483.0,2
8273,27P8AV,2,HORIZONTAL,1094.0,8 1/2   ,827.0,2
8274,J8R1RU,3,HORIZONTAL,921.0,12 1/4  ,466.0,1
8275,P62O95,3,HORIZONTAL,921.0,12 1/4  ,63.0,1
8276,2176W9,3,HORIZONTAL,921.0,12 1/4  ,485.0,2
8277,2176W9,3,HORIZONTAL,921.0,8 1/2   ,585.0,2
8278,2D8N06,4,HORIZONTAL,1092.0,8 1/2   ,814.0,1
8279,7OR4J8,1,HORIZONTAL,1223.0,30      ,36.0,6
8280,7OR4J8,2,HORIZONTAL,1223.0,20      ,705.0,6
8281,7OR4J8,3,HORIZONTAL,1223.0,14 3/4  ,1126.0,6
8282,7OR4J8,4,HORIZONTAL,1223.0,9 1/2   ,0.0,6
8283,7OR4J8,5,HORIZONTAL,1223.0,9       ,708.0,6
8284,7OR4J8,6,HORIZONTAL,1223.0,9 1/2   ,0.0,6
8285,O74H1C,1,HORIZONTAL,1223.0,9 1/2   ,0.0,2
8286,O74H1C,2,HORIZONTAL,1223.0,8 1/2   ,160.0,2
8287,9FKRZ8,4,HORIZONTAL,1409.0,12 1/4  ,538.0,2
8288,9FKRZ8,5,HORIZONTAL,1409.0,8 1/2   ,758.0,2
8289,52ODX0,1,HORIZONTAL,1255.0,17 1/2  ,891.0,3
8290,52ODX0,2,HORIZONTAL,1255.0,12 1/4  ,996.0,3
8291,52ODX0,3,HORIZONTAL,1255.0,8 1/2   ,766.0,3
8292,E6QE9I,1,HORIZONTAL,1266.0,12 1/4  ,390.0,1
8293,646J5T,1,HORIZONTAL,1266.0,12 1/4  ,1425.0,2
8294,646J5T,2,HORIZONTAL,1266.0,8 1/2   ,758.0,2
8295,S8L8V3,1,HORIZONTAL,1201.0,30      ,35.0,3
8296,S8L8V3,2,HORIZONTAL,1201.0,17 1/2  ,843.0,3
8297,S8L8V3,3,HORIZONTAL,1201.0,12 1/4  ,1188.0,3
8298,AYP7ZE,1,HORIZONTAL,1201.0,12 1/4  ,394.0,2
8299,AYP7ZE,2,HORIZONTAL,1201.0,8 1/2   ,347.0,2
8300,CG75MI,1,HORIZONTAL,1201.0,8 1/2   ,806.0,1
8301,A94AUJ,1,HORIZONTAL,1181.0,12 1/4  ,428.0,2
8302,A94AUJ,2,HORIZONTAL,1181.0,8 1/2   ,560.0,2
8303,FL39Y9,1,HORIZONTAL,1343.0,12 1/4  ,963.0,2
8304,FL39Y9,2,HORIZONTAL,1343.0,8 1/2   ,883.0,2
8305,C9LVUT,1,HORIZONTAL,1388.0,12 1/4  ,122.0,2
8306,C9LVUT,2,HORIZONTAL,1388.0,8 1/2   ,686.0,2
8307,36TG0N,1,HORIZONTAL,1388.0,8 1/2   ,618.0,1
8308,B7C3K2,1,HORIZONTAL,1243.0,12 1/4  ,104.0,2
8309,B7C3K2,2,HORIZONTAL,1243.0,8 1/2   ,723.0,2
8310,IJP334,1,HORIZONTAL,1300.0,12 1/4  ,270.0,2
8311,IJP334,2,HORIZONTAL,1300.0,8 1/2   ,625.0,2
8312,CPKE7B,1,HORIZONTAL,1087.0,17 1/2  ,891.0,3
8313,CPKE7B,2,HORIZONTAL,1087.0,12 1/4  ,1165.0,3
8314,CPKE7B,3,HORIZONTAL,1087.0,8 1/2   ,714.0,3
8315,C1Y263,1,HORIZONTAL,1287.0,12 1/4  ,123.0,2
8316,C1Y263,2,HORIZONTAL,1287.0,8 1/2   ,500.0,2
8317,TKZ38T,1,HORIZONTAL,1336.0,8 1/2   ,650.0,2
8318,TKZ38T,2,HORIZONTAL,1336.0,9 1/2   ,0.0,2
8319,20B639,1,HORIZONTAL,1611.0,14 3/4  ,467.0,2
8320,20B639,2,HORIZONTAL,1611.0,9 1/2   ,673.0,2
8321,03X78X,1,HORIZONTAL,1262.0,14 3/4  ,696.0,2
8322,03X78X,2,HORIZONTAL,1262.0,9 1/2   ,495.0,2
8323,PQOP7G,1,HORIZONTAL,1079.0,12 1/4  ,602.0,1
8324,LRZDZ0,1,HORIZONTAL,1079.0,12 1/4  ,1035.0,3
8325,LRZDZ0,2,HORIZONTAL,1079.0,8 1/2   ,492.0,3
8326,LRZDZ0,5,HORIZONTAL,1079.0,12 1/4  ,0.0,3
8327,QP748S,1,HORIZONTAL,1745.0,36      ,65.5,4
8328,QP748S,2,HORIZONTAL,1745.0,17 1/2  ,661.5,4
8329,QP748S,3,HORIZONTAL,1745.0,14 3/4  ,717.0,4
8330,QP748S,4,HORIZONTAL,1745.0,9 1/2   ,750.0,4
8331,UZGOM3,1,HORIZONTAL,981.0,12 1/4  ,1029.0,2
8332,UZGOM3,2,HORIZONTAL,981.0,8 1/2   ,492.0,2
8333,SG6N06,1,HORIZONTAL,1441.0,14 3/4  ,453.0,2
8334,SG6N06,2,HORIZONTAL,1441.0,9 1/2   ,223.0,2
8335,8W3UJ9,2,HORIZONTAL,1441.0,9 1/2   ,223.0,2
8336,8W3UJ9,4,HORIZONTAL,1441.0,9 1/2   ,461.0,2
8337,P6223G,3,HORIZONTAL,1848.0,14 3/4  ,633.0,2
8338,P6223G,4,HORIZONTAL,1848.0,9 1/2   ,726.0,2
8339,F17IGR,1,HORIZONTAL,1841.0,14 3/4  ,414.0,2
8340,F17IGR,2,HORIZONTAL,1841.0,9 1/2   ,476.0,2
8341,2TY7RH,3,HORIZONTAL,1806.0,14 3/4  ,345.0,2
8342,2TY7RH,4,HORIZONTAL,1806.0,9 1/2   ,538.0,2
8343,ZT2691,4,HORIZONTAL,1806.0,9 1/2   ,859.0,1
8344,I33M1F,4,HORIZONTAL,1692.0,14 3/4  ,549.0,2
8345,I33M1F,5,HORIZONTAL,1692.0,9 1/2   ,454.0,2
8346,CG86X6,5,HORIZONTAL,1692.0,9 1/2   ,472.0,1
8347,8S0691,1,HORIZONTAL,1288.0,12 1/4  ,965.0,2
8348,8S0691,2,HORIZONTAL,1288.0,8 1/2   ,765.0,2
8349,P3VLMX,1,HORIZONTAL,1099.0,36      ,60.0,4
8350,P3VLMX,2,HORIZONTAL,1099.0,17 1/2  ,904.0,4
8351,P3VLMX,3,HORIZONTAL,1099.0,12 1/4  ,948.0,4
8352,P3VLMX,4,HORIZONTAL,1099.0,8 1/2   ,869.0,4
8353,47H72T,4,HORIZONTAL,1698.0,8 1/2   ,416.0,1
8354,88RG32,1,DIRECIONAL,1158.0,42      ,61.0,5
8355,88RG32,2,DIRECIONAL,1158.0,26      ,855.0,5
8356,88RG32,3,DIRECIONAL,1158.0,16      ,1430.0,5
8357,88RG32,4,DIRECIONAL,1158.0,12 1/4  ,606.0,5
8358,88RG32,5,DIRECIONAL,1158.0,8 1/2   ,200.0,5
8359,5XLXP3,1,DIRECIONAL,1081.0,42      ,57.0,2
8360,5XLXP3,2,DIRECIONAL,1081.0,26      ,811.0,2
8361,02O1XG,1,HORIZONTAL,1009.0,12 1/4  ,1190.0,2
8362,02O1XG,2,HORIZONTAL,1009.0,8 1/2   ,393.0,2
8363,0MU3TX,1,HORIZONTAL,1009.0,8 1/2   ,559.0,1
8364,2ZLVSW,1,HORIZONTAL,988.0,12 1/4  ,1348.0,2
8365,2ZLVSW,2,HORIZONTAL,988.0,8 1/2   ,283.0,2
8366,5JJ2P5,1,HORIZONTAL,988.0,8 1/2   ,658.0,1
8367,0Z7P8M,1,HORIZONTAL,988.0,12 1/4  ,1315.0,2
8368,0Z7P8M,2,HORIZONTAL,988.0,8 1/2   ,651.0,2
8369,P3Z034,1,HORIZONTAL,1380.0,16      ,0.0,3
8370,P3Z034,2,HORIZONTAL,1380.0,12 1/4  ,988.0,3
8371,P3Z034,3,HORIZONTAL,1380.0,8 1/2   ,506.0,3
8372,32Z50Z,1,HORIZONTAL,1306.0,17 1/2  ,956.0,2
8373,32Z50Z,2,HORIZONTAL,1306.0,12 1/4  ,1346.0,2
8374,201800,1,HORIZONTAL,1306.0,12 1/4  ,0.0,2
8375,201800,2,HORIZONTAL,1306.0,8 1/2   ,803.0,2
8376,7CP446,1,HORIZONTAL,881.0,12 1/4  ,1352.0,1
8377,8426ZG,1,HORIZONTAL,881.0,12 1/4  ,232.0,2
8378,8426ZG,2,HORIZONTAL,881.0,8 1/2   ,619.0,2
8379,0Y0KDE,1,HORIZONTAL,1138.0,8 1/2   ,533.0,1
8380,9813UA,1,HORIZONTAL,1138.0,8 1/2   ,643.0,1
8381,H8KDBF,1,HORIZONTAL,1056.0,12 1/4  ,237.0,4
8382,H8KDBF,2,HORIZONTAL,1056.0,8 1/2   ,774.0,4
8383,H8KDBF,3,HORIZONTAL,1056.0,9 1/2   ,0.0,4
8384,H8KDBF,4,HORIZONTAL,1056.0,8 1/2   ,0.0,4
8385,VX573U,1,HORIZONTAL,1171.0,17 1/2  ,806.0,2
8386,VX573U,2,HORIZONTAL,1171.0,12 1/4  ,1424.0,2
8387,CO974N,1,HORIZONTAL,1171.0,8 1/2   ,679.0,1
8388,78214G,1,HORIZONTAL,990.0,12 1/4  ,788.0,2
8389,78214G,2,HORIZONTAL,990.0,8 1/2   ,502.0,2
8390,VRYENC,1,HORIZONTAL,1329.0,12 1/4  ,1082.0,2
8391,VRYENC,2,HORIZONTAL,1329.0,8 1/2   ,617.0,2
8392,8NEPG8,1,HORIZONTAL,1329.0,8 1/2   ,617.0,1
8393,94A750,1,HORIZONTAL,1316.0,12 1/4  ,999.0,2
8394,94A750,2,HORIZONTAL,1316.0,8 1/2   ,612.0,2
8395,6O9C45,1,HORIZONTAL,1316.0,8 1/2   ,823.0,1
8396,W6RY76,1,HORIZONTAL,909.0,17 1/2  ,1173.0,3
8397,W6RY76,2,HORIZONTAL,909.0,12 1/4  ,1145.0,3
8398,W6RY76,3,HORIZONTAL,909.0,8 1/2   ,740.0,3
8399,121458,1,HORIZONTAL,986.0,8 1/2   ,688.0,1
8400,06OULI,1,HORIZONTAL,1163.0,12 1/4  ,1322.0,1
8401,7C5051,1,DIRECIONAL,900.0,17 1/2  ,809.0,2
8402,7C5051,2,DIRECIONAL,900.0,12 1/4  ,1095.0,2
8403,K46BFN,1,HORIZONTAL,810.0,17 1/2  ,875.0,2
8404,K46BFN,2,HORIZONTAL,810.0,12 1/4  ,1322.0,2
8405,O91W05,1,HORIZONTAL,810.0,8 1/2   ,343.0,1
8406,J66EM5,1,VERTICAL,919.0,26      ,350.0,7
8407,J66EM5,2,VERTICAL,919.0,14 3/4  ,1338.0,7
8408,J66EM5,3,VERTICAL,919.0,8 1/2   ,74.0,7
8409,J66EM5,4,VERTICAL,919.0,8 15/32 ,9.0,7
8410,J66EM5,5,VERTICAL,919.0,8 1/2   ,24.0,7
8411,J66EM5,6,VERTICAL,919.0,8 15/32 ,35.0,7
8412,J66EM5,7,VERTICAL,919.0,8 1/2   ,133.0,7
8413,8RNF77,1,DIRECIONAL,923.0,17 1/2  ,779.0,2
8414,8RNF77,2,DIRECIONAL,923.0,12 1/4  ,1171.0,2
8415,Y9S652,1,DIRECIONAL,1002.0,26      ,246.0,5
8416,Y9S652,2,DIRECIONAL,1002.0,16      ,741.0,5
8417,Y9S652,3,DIRECIONAL,1002.0,12 1/4  ,1145.0,5
8418,Y9S652,4,DIRECIONAL,1002.0,8 15/32 ,9.0,5
8419,Y9S652,5,DIRECIONAL,1002.0,12 1/4  ,148.0,5
8420,C72HO9,1,DIRECIONAL,945.0,26      ,254.0,3
8421,C72HO9,2,DIRECIONAL,945.0,16      ,814.0,3
8422,C72HO9,3,DIRECIONAL,945.0,12 1/4  ,1388.0,3
8423,L5L94R,1,HORIZONTAL,835.0,12 1/4  ,1281.0,2
8424,L5L94R,2,HORIZONTAL,835.0,8 1/2   ,387.0,2
8425,M8N8JT,1,DIRECIONAL,925.0,26      ,256.0,4
8426,M8N8JT,2,DIRECIONAL,925.0,16      ,868.0,4
8427,M8N8JT,3,DIRECIONAL,925.0,12 1/4  ,2171.0,4
8428,M8N8JT,4,DIRECIONAL,925.0,8 1/2   ,101.0,4
8429,KHZ5E0,1,DIRECIONAL,943.0,17 1/2  ,878.0,2
8430,KHZ5E0,2,DIRECIONAL,943.0,12 1/4  ,1043.0,2
8431,5ODAM0,1,DIRECIONAL,939.0,17 1/2  ,882.0,2
8432,5ODAM0,2,DIRECIONAL,939.0,12 1/4  ,1046.0,2
8433,9038GY,1,DIRECIONAL,938.0,26      ,352.0,3
8434,9038GY,2,DIRECIONAL,938.0,14 3/4  ,1450.0,3
8435,9038GY,3,DIRECIONAL,938.0,8 1/2   ,292.0,3
8436,89O441,1,HORIZONTAL,1010.0,12 1/4  ,1077.0,2
8437,89O441,2,HORIZONTAL,1010.0,8 1/2   ,687.0,2
8438,C43M6S,1,HORIZONTAL,975.0,8 1/2   ,547.0,1
8439,22WQD2,1,HORIZONTAL,891.0,12 1/4  ,1276.0,2
8440,22WQD2,2,HORIZONTAL,891.0,8 1/2   ,1136.0,2
8441,EYO3X8,1,HORIZONTAL,891.0,12 1/4  ,1252.0,2
8442,EYO3X8,2,HORIZONTAL,891.0,8 1/2   ,1160.0,2
8443,4YLH2I,1,HORIZONTAL,903.0,8 1/2   ,1046.0,1
8444,0IE81I,1,DIRECIONAL,724.0,30      ,33.0,3
8445,0IE81I,2,DIRECIONAL,724.0,17 1/2  ,1027.0,3
8446,0IE81I,3,DIRECIONAL,724.0,12 1/4  ,1350.0,3
8447,DDT41G,1,DIRECIONAL,895.0,26      ,338.0,3
8448,DDT41G,2,DIRECIONAL,895.0,15      ,533.0,3
8449,DDT41G,3,DIRECIONAL,895.0,12 1/4  ,1230.0,3
8450,96Z5KG,1,DIRECIONAL,719.0,8 1/2   ,644.0,2
8451,96Z5KG,2,DIRECIONAL,719.0,6 1/8   ,195.0,2
8452,143DL3,1,DIRECIONAL,749.0,36      ,34.0,5
8453,143DL3,2,DIRECIONAL,749.0,26      ,304.0,5
8454,143DL3,3,DIRECIONAL,749.0,16      ,740.0,5
8455,143DL3,4,DIRECIONAL,749.0,12 1/4  ,1073.0,5
8456,143DL3,5,DIRECIONAL,749.0,8 1/2   ,91.0,5
8457,42159A,1,DIRECIONAL,835.0,30      ,33.0,5
8458,42159A,2,DIRECIONAL,835.0,26      ,317.0,5
8459,42159A,3,DIRECIONAL,835.0,16      ,548.0,5
8460,42159A,4,DIRECIONAL,835.0,12 1/4  ,1113.0,5
8461,42159A,5,DIRECIONAL,835.0,8 1/2   ,0.0,5
8462,3BB5RI,1,DIRECIONAL,835.0,12 1/4  ,1078.0,1
8463,RXFAFV,1,DIRECIONAL,950.0,26      ,344.0,3
8464,RXFAFV,2,DIRECIONAL,950.0,17 1/2  ,596.0,3
8465,RXFAFV,3,DIRECIONAL,950.0,12 1/4  ,1089.0,3
8466,OL3MJ5,1,DIRECIONAL,895.0,26      ,334.0,5
8467,OL3MJ5,2,DIRECIONAL,895.0,17 1/2  ,612.0,5
8468,OL3MJ5,3,DIRECIONAL,895.0,12 1/4  ,1096.0,5
8469,OL3MJ5,4,DIRECIONAL,895.0,8 15/32 ,16.0,5
8470,OL3MJ5,5,DIRECIONAL,895.0,12 1/4  ,88.0,5
8471,91MIU5,1,DIRECIONAL,950.0,26      ,339.0,3
8472,91MIU5,2,DIRECIONAL,950.0,17 1/2  ,575.0,3
8473,91MIU5,3,DIRECIONAL,950.0,12 1/4  ,1174.0,3
8474,HT0D0X,1,DIRECIONAL,890.0,26      ,353.0,4
8475,HT0D0X,2,DIRECIONAL,890.0,17 1/2  ,727.0,4
8476,HT0D0X,3,DIRECIONAL,890.0,12 1/4  ,1076.0,4
8477,HT0D0X,4,DIRECIONAL,890.0,8 1/2   ,245.0,4
8478,LAD3ZO,1,DIRECIONAL,930.0,26      ,330.0,4
8479,LAD3ZO,2,DIRECIONAL,930.0,17 1/2  ,648.0,4
8480,LAD3ZO,3,DIRECIONAL,930.0,12 1/4  ,1006.0,4
8481,LAD3ZO,4,DIRECIONAL,930.0,8 1/2   ,145.0,4
8482,M1Y6H7,1,VERTICAL,880.0,26      ,341.0,4
8483,M1Y6H7,2,VERTICAL,880.0,17 1/2  ,555.0,4
8484,M1Y6H7,3,VERTICAL,880.0,12 1/4  ,828.0,4
8485,M1Y6H7,4,VERTICAL,880.0,8 1/2   ,228.0,4
8486,K967TL,1,DIRECIONAL,880.0,26      ,310.0,4
8487,K967TL,2,DIRECIONAL,880.0,17 1/2  ,548.0,4
8488,K967TL,3,DIRECIONAL,880.0,12 1/4  ,1130.0,4
8489,K967TL,4,DIRECIONAL,880.0,8 1/2   ,243.0,4
8490,FBW5D1,1,DIRECIONAL,740.0,26      ,285.0,8
8491,FBW5D1,2,DIRECIONAL,740.0,16      ,625.0,8
8492,FBW5D1,3,DIRECIONAL,740.0,12 1/4  ,1001.0,8
8493,FBW5D1,4,DIRECIONAL,740.0,8 1/2   ,14.0,8
8494,FBW5D1,5,DIRECIONAL,740.0,8 15/32 ,9.0,8
8495,FBW5D1,6,DIRECIONAL,740.0,8 1/2   ,46.0,8
8496,FBW5D1,7,DIRECIONAL,740.0,8 15/32 ,5.0,8
8497,FBW5D1,8,DIRECIONAL,740.0,8 1/2   ,202.0,8
8498,WP9CGU,1,HORIZONTAL,903.0,26      ,326.0,5
8499,WP9CGU,2,HORIZONTAL,903.0,16      ,860.0,5
8500,WP9CGU,3,HORIZONTAL,903.0,12 1/4  ,652.0,5
8501,WP9CGU,4,HORIZONTAL,903.0,8 1/2   ,164.0,5
8502,WP9CGU,5,HORIZONTAL,903.0,6 1/8   ,221.0,5
8503,O85H2T,1,VERTICAL,807.0,26      ,290.0,3
8504,O85H2T,2,VERTICAL,807.0,16      ,650.0,3
8505,O85H2T,3,VERTICAL,807.0,12 1/4  ,840.0,3
8506,1QD50X,1,DIRECIONAL,810.0,26      ,290.0,4
8507,1QD50X,2,DIRECIONAL,810.0,16      ,662.0,4
8508,1QD50X,3,DIRECIONAL,810.0,12 1/4  ,1078.0,4
8509,1QD50X,4,DIRECIONAL,810.0,8 1/2   ,215.0,4
8510,5X8N3S,1,DIRECIONAL,824.0,26      ,314.0,4
8511,5X8N3S,2,DIRECIONAL,824.0,16      ,591.0,4
8512,5X8N3S,3,DIRECIONAL,824.0,12 1/4  ,1054.0,4
8513,5X8N3S,4,DIRECIONAL,824.0,8 1/2   ,276.0,4
8514,9W6850,1,DIRECIONAL,845.0,26      ,322.0,4
8515,9W6850,2,DIRECIONAL,845.0,16      ,685.0,4
8516,9W6850,3,DIRECIONAL,845.0,12 1/4  ,1089.0,4
8517,9W6850,4,DIRECIONAL,845.0,8 1/2   ,239.0,4
8518,KP811A,1,DIRECIONAL,836.0,30      ,333.0,4
8519,KP811A,2,DIRECIONAL,836.0,16      ,674.0,4
8520,KP811A,3,DIRECIONAL,836.0,12 1/4  ,989.0,4
8521,KP811A,4,DIRECIONAL,836.0,8 1/2   ,225.0,4
8522,WK0T5G,1,DIRECIONAL,730.0,26      ,318.0,3
8523,WK0T5G,2,DIRECIONAL,730.0,16      ,608.0,3
8524,WK0T5G,3,DIRECIONAL,730.0,12 1/4  ,1329.0,3
8525,684HH2,1,DIRECIONAL,733.0,26      ,320.0,3
8526,684HH2,2,DIRECIONAL,733.0,16      ,683.0,3
8527,684HH2,3,DIRECIONAL,733.0,12 1/4  ,1367.0,3
8528,A06EPX,1,DIRECIONAL,854.0,26      ,320.0,5
8529,A06EPX,2,DIRECIONAL,854.0,16      ,1119.0,5
8530,A06EPX,3,DIRECIONAL,854.0,12 1/4  ,1730.0,5
8531,A06EPX,4,DIRECIONAL,854.0,8 1/2   ,302.0,5
8532,A06EPX,5,DIRECIONAL,854.0,6 1/8   ,234.0,5
8533,ZADFL5,1,VERTICAL,960.0,26      ,330.0,1
8534,6QY41C,1,VERTICAL,961.0,26      ,330.0,3
8535,6QY41C,2,VERTICAL,961.0,16      ,594.0,3
8536,6QY41C,3,VERTICAL,961.0,12 1/4  ,967.0,3
8537,M216C0,1,DIRECIONAL,1015.0,26      ,330.0,3
8538,M216C0,2,DIRECIONAL,1015.0,16      ,601.0,3
8539,M216C0,3,DIRECIONAL,1015.0,12 1/4  ,1334.0,3
8540,R5V5XC,1,HORIZONTAL,589.0,8 1/2   ,17.0,1
8541,Y8T6FQ,1,HORIZONTAL,589.0,12 1/4  ,915.0,2
8542,Y8T6FQ,2,HORIZONTAL,589.0,8 1/2   ,378.0,2
8543,UDN8Q3,1,0,0.0,8 1/2   ,465.0,1
8544,00ZJQC,1,0,0.0,8 1/2   ,302.0,1
8545,RX56ZC,1,DIRECIONAL,957.0,26      ,280.0,3
8546,RX56ZC,2,DIRECIONAL,957.0,16      ,557.0,3
8547,RX56ZC,3,DIRECIONAL,957.0,12 1/4  ,944.0,3
8548,Q7CXAH,1,DIRECIONAL,960.0,26      ,288.0,3
8549,Q7CXAH,2,DIRECIONAL,960.0,16      ,594.0,3
8550,Q7CXAH,3,DIRECIONAL,960.0,12 1/4  ,1153.0,3
8551,4251PN,1,DIRECIONAL,960.0,26      ,272.0,4
8552,4251PN,2,DIRECIONAL,960.0,16      ,740.0,4
8553,4251PN,3,DIRECIONAL,960.0,12 1/4  ,672.0,4
8554,4251PN,4,DIRECIONAL,960.0,8 1/2   ,228.0,4
8555,JL7S4D,1,DIRECIONAL,956.0,26      ,303.0,3
8556,JL7S4D,2,DIRECIONAL,956.0,16      ,597.0,3
8557,JL7S4D,3,DIRECIONAL,956.0,12 1/4  ,1226.0,3
8558,7KRCSW,1,DIRECIONAL,712.0,26      ,234.0,3
8559,7KRCSW,2,DIRECIONAL,712.0,16      ,793.0,3
8560,7KRCSW,3,DIRECIONAL,712.0,12 1/4  ,1447.0,3
8561,OP0CE2,1,HORIZONTAL,811.0,17 1/2  ,872.0,3
8562,OP0CE2,2,HORIZONTAL,811.0,12 1/4  ,1291.0,3
8563,OP0CE2,3,HORIZONTAL,811.0,8 1/2   ,392.0,3
8564,IWMU51,1,HORIZONTAL,880.0,17 1/2  ,918.0,3
8565,IWMU51,2,HORIZONTAL,880.0,12 1/4  ,1290.0,3
8566,IWMU51,3,HORIZONTAL,880.0,8 1/2   ,320.0,3
8567,QJ86DQ,1,DIRECIONAL,880.0,26      ,232.0,3
8568,QJ86DQ,2,DIRECIONAL,880.0,16      ,608.0,3
8569,QJ86DQ,3,DIRECIONAL,880.0,12 1/4  ,1097.0,3
8570,W03A74,1,DIRECIONAL,902.0,17 1/2  ,806.0,2
8571,W03A74,2,DIRECIONAL,902.0,12 1/4  ,1165.0,2
8572,WGO2JA,1,DIRECIONAL,939.0,17 1/2  ,740.0,2
8573,WGO2JA,2,DIRECIONAL,939.0,12 1/4  ,1165.0,2
8574,TEDM69,1,DIRECIONAL,931.0,17 1/2  ,745.0,2
8575,TEDM69,2,DIRECIONAL,931.0,12 1/4  ,1167.0,2
8576,1W19DE,1,DIRECIONAL,981.0,17 1/2  ,817.0,2
8577,1W19DE,2,DIRECIONAL,981.0,12 1/4  ,1074.0,2
8578,965630,1,VERTICAL,1898.0,42      ,91.0,5
8579,965630,2,VERTICAL,1898.0,28      ,1433.0,5
8580,965630,3,VERTICAL,1898.0,16      ,2053.0,5
8581,965630,4,VERTICAL,1898.0,12 1/4  ,255.0,5
8582,965630,5,VERTICAL,1898.0,8 1/2   ,378.0,5
